isoform	chrom	start	end	gene_id	is_MT	has_IR	perc_A_downstream_TTS
Isoform33889_2851	scaffold_9	197608	198758	estExt_Genewise1.C_9_t10185	0	False	45.0
Isoform33891_3	scaffold_9	279765	280449	MicpuC2.SAR_estExt_Genewise1Plus.C_90179	0	False	15.0
Isoform33892_3	scaffold_9	279769	281211	MicpuC2.SAR_estExt_Genewise1Plus.C_90179	0	False	20.0
Isoform33893_3	scaffold_9	279769	282749	MicpuC2.SAR_estExt_Genewise1Plus.C_90179	0	False	20.0
Isoform33894_4	scaffold_9	355958	357138	MicpuC2.est_orfs.9_2301_4272020:1	0	False	10.0
Isoform33895_2370	scaffold_9	356045	357138	MicpuC2.est_orfs.9_2301_4272020:1	0	False	20.0
Isoform33898_1388	scaffold_9	397271	399410	MicpuC2.estExt_Genewise1Plus.C_90262	0	False	40.0
Isoform33900_7	scaffold_9	401301	404957	estExt_Genewise1Plus.C_9_t10402	0	False	30.0
Isoform33901_139	scaffold_9	435277	436778	MicpuC2.EuGene.0000090237	0	False	10.0
Isoform33905_1544	scaffold_9	437020	438073	fgenesh3_kg.9_#_32_#_isotig02590	0	False	5.0
Isoform33906_1187	scaffold_9	452504	455207	fgenesh2_kg.9_#_54_#_4269677:2	0	False	10.0
Isoform33912_92	scaffold_9	482044	484399	estExt_Genewise1Plus.C_9_t10475	0	False	40.0
Isoform33915_14	scaffold_9	550035	552474	MicpuC2.estExt_Genewise1Plus.C_90367	0	False	15.0
Isoform33917_22	scaffold_9	621564	622646	estExt_fgenesh1_pm.C_90189	0	False	10.0
Isoform33918_85	scaffold_9	639889	641174	MicpuC2.EuGene.0000090337	0	False	5.0
Isoform33920_30	scaffold_9	670126	670908	MicpuC2.est_orfs.9_2442_4277776:1	0	False	5.0
Isoform33921_4518	scaffold_9	670168	670908	MicpuC2.est_orfs.9_2442_4277776:1	0	False	20.0
Isoform33925_400	scaffold_9	671673	672649	estExt_fgenesh2_kg.C_90073	0	False	10.0
Isoform33932_98	scaffold_9	734909	737548	estExt_Genewise1.C_9_t20235	0	False	25.0
Isoform33933_9	scaffold_9	777584	778644	MicpuC2.EuGene.0000090397	0	False	30.0
Isoform33934_525	scaffold_9	777682	778644	MicpuC2.EuGene.0000090397	0	False	20.0
Isoform33939_3	scaffold_9	792887	797364	MicpuC2.estExt_fgenesh1_pg.C_90255	0	False	10.0
Isoform33941_3	scaffold_9	839842	841873	estExt_Genemark1.C_9_t10393	0	True	20.0
Isoform33942_1639	scaffold_9	839839	841873	estExt_Genemark1.C_9_t10393	0	False	15.0
Isoform33945_5	scaffold_9	839842	841873	estExt_Genemark1.C_9_t10393	0	True	20.0
Isoform33946_132	scaffold_9	846198	848933	MicpuC2.estExt_fgenesh1_pg.C_90268	0	False	25.0
Isoform33951_15	scaffold_9	868118	870819	estExt_Genewise1Plus.C_9_t20329	0	False	15.0
Isoform33952_2237	scaffold_9	897511	898398	MicpuC2.estExt_Genewise1.C_90546	0	False	15.0
Isoform33956_136	scaffold_9	915410	916249	MicpuC2.EuGene.0000090463	0	False	20.0
Isoform33958_61	scaffold_9	963002	964579	MicpuC2.estExt_fgenesh1_pg.C_90307	0	False	0.0
Isoform33964_29	scaffold_9	963004	964993	MicpuC2.estExt_fgenesh1_pg.C_90307	0	False	0.0
Isoform33965_3326	scaffold_9	963002	964579	MicpuC2.estExt_fgenesh1_pg.C_90307	0	False	0.0
Isoform33966_27	scaffold_9	963002	964993	MicpuC2.estExt_fgenesh1_pg.C_90307	0	False	0.0
Isoform33969_425	scaffold_9	977850	979142	MicpuC2.estExt_fgenesh1_pg.C_90314	0	False	15.0
Isoform33970_3	scaffold_9	977841	979238	MicpuC2.estExt_fgenesh1_pg.C_90314	0	False	20.0
Isoform33974_94	scaffold_9	996525	999012	estExt_fgenesh2_kg.C_90101	0	False	50.0
Isoform33976_77	scaffold_9	996525	999012	estExt_fgenesh2_kg.C_90101	0	False	50.0
Isoform33977_4	scaffold_9	996525	999012	estExt_fgenesh2_kg.C_90101	0	True	50.0
Isoform33981_150	scaffold_9	1007396	1009646	MicpuC2.estExt_Genewise1Plus.C_90611	0	False	55.00000000000001
Isoform33984_14	scaffold_9	1012177	1013350	estExt_fgenesh1_pm.C_90281	0	False	25.0
Isoform33987_14	scaffold_9	1012176	1013989	estExt_fgenesh1_pm.C_90281	0	False	25.0
Isoform33988_5	scaffold_9	1012172	1014441	estExt_fgenesh1_pm.C_90281	0	False	25.0
Isoform34014_54	scaffold_9	1059096	1062656	MicpuC2.EuGene.0000090546	0	False	15.0
Isoform34018_3	scaffold_9	1066364	1068239	MicpuC2.EuGene.0000090550	0	True	45.0
Isoform34019_6	scaffold_9	1066364	1067690	estExt_fgenesh1_kg.C_90100	0	False	10.0
Isoform34020_1061	scaffold_9	1066362	1068239	MicpuC2.EuGene.0000090550	0	False	40.0
Isoform34027_6	scaffold_9	1073406	1074486	estExt_Genemark1.C_9_t20007	0	False	10.0
Isoform34030_17965	scaffold_9	90651	91903	fgenesh2_kg.9_#_14_#_4277156:147	0	False	60.0
Isoform34034_2618	scaffold_9	784065	784905	7291	0	False	15.0
Isoform34039_2619	scaffold_9	701840	702846	7279	0	False	5.0
Isoform34047_3	scaffold_9	237613	239367	7194	0	False	15.0
Isoform34048_10	scaffold_9	238104	239364	7194	0	False	5.0
Isoform34049_251	scaffold_9	238210	239364	7194	0	False	5.0
Isoform34051_32	scaffold_9	238292	239364	7194	0	True	35.0
Isoform34052_1544	scaffold_9	478177	479883	7241	0	False	5.0
Isoform34063_1176	scaffold_9	463112	464754	7240	0	False	40.0
Isoform34067_933	scaffold_9	775867	777532	7289	0	False	20.0
Isoform34073_955	scaffold_9	628194	630304	7265	0	False	15.0
Isoform34076_809	scaffold_9	641253	642460	7269	0	False	10.0
Isoform34093_37	scaffold_9	47171	48756	7156	0	False	5.0
Isoform34106_337	scaffold_9	47198	49771	7156	0	False	10.0
Isoform34108_9	scaffold_9	96626	98340	7165	0	True	15.0
Isoform34112_3	scaffold_9	96518	98340	7165	0	False	20.0
Isoform34114_606	scaffold_9	96627	98340	7165	0	False	15.0
Isoform34138_444	scaffold_9	121657	122577	7170	0	False	5.0
Isoform34145_463	scaffold_9	263755	264864	7199	0	False	15.0
Isoform34147_17	scaffold_9	263755	264921	7199	0	False	15.0
Isoform34150_431	scaffold_9	1072061	1073331	7340	0	False	35.0
Isoform34151_6	scaffold_9	1072039	1073211	7340	0	False	15.0
Isoform34156_3	scaffold_9	1072062	1073331	7340	0	True	35.0
Isoform34158_354	scaffold_9	18894	19857	MicpuC2.estExt_fgenesh1_pg.C_90008	0	False	5.0
Isoform34166_12	scaffold_9	47201	49771	7156	0	True	15.0
Isoform34168_6	scaffold_9	786688	787286	7292	0	True	25.0
Isoform34169_9	scaffold_9	786625	787305	7292	0	False	5.0
Isoform34170_276	scaffold_9	786675	787305	7292	0	False	25.0
Isoform34172_224	scaffold_9	343506	345796	7218	0	False	10.0
Isoform34177_10	scaffold_9	786693	787305	7292	0	True	30.0
Isoform34178_3	scaffold_9	589108	589928	7259	0	True	20.0
Isoform34179_295	scaffold_9	589106	589928	7259	0	False	20.0
Isoform34180_225	scaffold_9	719830	720720	7282	0	False	30.0
Isoform34188_186	scaffold_9	329441	331082	7215	0	False	25.0
Isoform34192_186	scaffold_9	395853	397268	MicpuC2.estExt_Genewise1Plus.C_90262	0	False	30.0
Isoform34193_161	scaffold_9	214101	215750	7192	0	False	20.0
Isoform34204_141	scaffold_9	517334	519377	7247	0	False	10.0
Isoform34206_9	scaffold_9	548587	549933	7252	0	False	20.0
Isoform34207_162	scaffold_9	548655	549933	7252	0	False	5.0
Isoform34208_8	scaffold_9	28597	30639	7151	0	True	25.0
Isoform34212_3	scaffold_9	28490	30639	7151	0	False	30.0
Isoform34213_156	scaffold_9	28597	30639	7151	0	False	25.0
Isoform34214_93	scaffold_9	970828	971938	7322	0	False	30.0
Isoform34218_140	scaffold_9	247701	248601	7196	0	False	25.0
Isoform34219_4	scaffold_9	970828	971938	7322	0	True	30.0
Isoform34220_121	scaffold_9	1004954	1006578	7326	0	False	15.0
Isoform34224_113	scaffold_9	434119	435125	7234	0	False	0.0
Isoform34226_107	scaffold_9	1036312	1037033	7332	0	False	25.0
Isoform34230_4	scaffold_9	1068421	1069873	MicpuC2.EuGene.0000090551	0	True	20.0
Isoform34231_90	scaffold_9	1068427	1070366	MicpuC2.EuGene.0000090551	0	False	30.0
Isoform34245_36	scaffold_9	59113	61724	7158	0	False	15.0
Isoform34251_58	scaffold_9	909898	911549	7311	0	False	5.0
Isoform34255_68	scaffold_9	204776	206197	7188	0	False	25.0
Isoform34259_59	scaffold_9	849402	851583	7299	0	False	25.0
Isoform34270_77	scaffold_9	413627	416023	7232	0	False	10.0
Isoform34271_88	scaffold_9	632659	633358	7266	0	False	30.0
Isoform34275_47	scaffold_9	957868	960175	7319	0	False	15.0
Isoform34276_15	scaffold_9	1062841	1063787	MicpuC2.RWE_RWE_est_orfs.9_2615_4277644:2	0	False	30.0
Isoform34277_5	scaffold_9	1062844	1064363	MicpuC2.RWE_RWE_est_orfs.9_2615_4277644:2	0	False	20.0
Isoform34278_8	scaffold_9	1062846	1064123	MicpuC2.RWE_RWE_est_orfs.9_2615_4277644:2	0	False	20.0
Isoform34281_5	scaffold_9	1062857	1064199	MicpuC2.RWE_RWE_est_orfs.9_2615_4277644:2	0	False	30.0
Isoform34282_3	scaffold_9	1062847	1064491	MicpuC2.RWE_RWE_est_orfs.9_2615_4277644:2	0	False	20.0
Isoform34285_3	scaffold_9	1062846	1064863	MicpuC2.RWE_RWE_est_orfs.9_2615_4277644:2	0	False	20.0
Isoform34286_3	scaffold_9	1062848	1065167	MicpuC2.RWE_RWE_est_orfs.9_2615_4277644:2	0	False	20.0
Isoform34287_5	scaffold_9	996525	999012	estExt_fgenesh2_kg.C_90101	0	True	50.0
Isoform34288_45	scaffold_9	802058	803882	7295	0	True	35.0
Isoform34289_57	scaffold_9	619301	620450	7262	0	False	30.0
Isoform34290_3	scaffold_9	619265	620299	7262	0	False	15.0
Isoform34295_22	scaffold_9	17068	18876	7147	0	False	5.0
Isoform34300_9	scaffold_9	166441	168148	7179	0	False	65.0
Isoform34303_14	scaffold_9	189902	191086	MicpuC2.est_orfs.9_2239_4278897:1	0	False	20.0
Isoform34309_30	scaffold_9	226111	226930	7193	0	False	5.0
Isoform34312_37	scaffold_9	392243	393367	7228	0	False	10.0
Isoform34315_31	scaffold_9	528279	530750	7248	0	False	20.0
Isoform34318_8	scaffold_9	906437	907976	7310	0	True	15.0
Isoform34320_16	scaffold_9	906446	907936	7310	0	True	20.0
Isoform34321_5	scaffold_9	906437	909692	7310	0	True	15.0
Isoform34322_37	scaffold_9	264933	265743	7200	0	False	45.0
Isoform34324_42	scaffold_9	320701	321167	7212	0	False	35.0
Isoform34326_6	scaffold_9	923045	925006	7315	0	False	20.0
Isoform34327_3	scaffold_9	923031	925338	7315	0	False	0.0
Isoform34328_3	scaffold_9	923045	926223	7315	0	False	20.0
Isoform34329_29	scaffold_9	331131	332502	7216	0	False	40.0
Isoform34330_7	scaffold_9	880704	882779	7304	0	False	5.0
Isoform34332_23	scaffold_9	882836	885091	7305	0	False	15.0
Isoform34333_13	scaffold_9	161191	162657	7177	0	False	30.0
Isoform34337_10	scaffold_9	615627	616853	7261	0	False	15.0
Isoform34338_3	scaffold_9	615627	616905	7261	0	False	15.0
Isoform34340_3	scaffold_9	615629	617190	7261	0	False	20.0
Isoform34341_11	scaffold_9	685712	687516	7275	0	False	5.0
Isoform34344_29	scaffold_9	391311	392115	7227	0	False	25.0
Isoform34346_7	scaffold_9	967747	969506	7321	0	False	15.0
Isoform34347_4	scaffold_9	967748	969506	7321	0	True	15.0
Isoform34348_14	scaffold_9	362082	364567	7221	0	True	15.0
Isoform34349_3	scaffold_9	926233	927445	MicpuC2.estExt_fgenesh1_pg.C_90293	0	False	15.0
Isoform34350_7	scaffold_9	1048390	1050068	7334	0	False	55.00000000000001
Isoform34351_4	scaffold_9	157898	158673	7176	0	False	35.0
Isoform34352_4	scaffold_9	157898	159228	7176	0	False	35.0
Isoform34354_21	scaffold_9	270328	271606	7202	0	False	15.0
Isoform34355_10	scaffold_9	258610	259678	7197	0	False	45.0
Isoform34358_6	scaffold_9	37965	38784	7153	0	False	5.0
Isoform34359_6	scaffold_9	108943	110336	7167	0	True	25.0
Isoform34361_5	scaffold_9	108943	110335	7167	0	False	25.0
Isoform34362_3	scaffold_9	924792	925892	7315	0	False	10.0
Isoform34363_3	scaffold_9	949371	952511	MicpuC2.est_orfs.9_2561_4274313:2	0	True	40.0
Isoform34364_4	scaffold_9	956414	957841	7318	0	False	40.0
Isoform34365_5	scaffold_9	979943	981285	MicpuC2.estExt_fgenesh1_pg.C_90314	0	False	15.0
Isoform34366_8	scaffold_9	980033	981284	MicpuC2.estExt_fgenesh1_pg.C_90314	0	False	30.0
Isoform34368_3	scaffold_9	210340	211844	7191	0	False	5.0
Isoform34369_6	scaffold_9	578178	579258	7258	0	False	35.0
Isoform34371_5	scaffold_9	692252	695398	7277	0	False	45.0
Isoform34373_3	scaffold_9	349650	352535	7219	0	False	25.0
Isoform34374_11	scaffold_9	573900	575120	7257	0	False	10.0
Isoform34375_8	scaffold_9	742607	745479	7284	0	False	25.0
Isoform34376_5	scaffold_9	1028578	1032860	7331	0	True	25.0
Isoform34377_19	scaffold_9	63370	64354	estExt_Genewise1Plus.C_9_t10053	0	False	30.0
Isoform34378_6	scaffold_9	973170	974437	fgenesh3_kg.9_#_52_#_isotig01231	0	True	10.0
Isoform34380_27	scaffold_9	1034601	1036338	estExt_fgenesh1_pm.C_90285	0	True	30.0
Isoform34381_1591	scaffold_9	1034601	1036340	estExt_fgenesh1_pm.C_90285	0	False	30.0
Isoform34382_6	scaffold_9	1034601	1036370	estExt_fgenesh1_pm.C_90285	0	False	5.0
Isoform34386_4	scaffold_9	1034888	1036417	estExt_fgenesh1_pm.C_90285	0	False	35.0
Isoform34393_10	scaffold_9	1040259	1071805	estExt_fgenesh1_kg.C_90100	0	False	25.0
Isoform34395_3	scaffold_9	77990	79244	MicpuC2.est_orfs.9_2180_4270199:1	0	True	15.0
Isoform34396_88	scaffold_9	77990	79247	MicpuC2.est_orfs.9_2180_4270199:1	0	False	10.0
Isoform34397_10	scaffold_9	77990	79394	MicpuC2.est_orfs.9_2180_4270199:1	0	False	5.0
Isoform34401_4	scaffold_9	77990	79247	MicpuC2.est_orfs.9_2180_4270199:1	0	True	10.0
Isoform34403_3	scaffold_9	115451	116347	fgenesh2_kg.9_#_17_#_4275747:1	0	True	25.0
Isoform34404_221	scaffold_9	115451	116350	fgenesh2_kg.9_#_17_#_4275747:1	0	False	20.0
Isoform34407_1830	scaffold_9	118711	120077	fgenesh2_kg.9_#_19_#_4270437:1	0	False	25.0
Isoform34409_33	scaffold_9	126791	128359	estExt_fgenesh3_kg.C_90014	0	True	20.0
Isoform34411_7	scaffold_9	126940	128387	estExt_fgenesh3_kg.C_90014	0	False	15.0
Isoform34424_38	scaffold_9	159527	161167	estExt_fgenesh1_pm.C_90039	0	False	20.0
Isoform34426_18	scaffold_9	182721	184537	MicpuC2.EuGene.0000090106	0	False	30.0
Isoform34433_6	scaffold_9	122799	124313	3543	0	True	30.0
Isoform34434_15	scaffold_9	122799	124316	3543	0	True	30.0
Isoform34435_5	scaffold_9	122799	124391	3543	0	True	20.0
Isoform34436_6	scaffold_9	122799	124315	3543	0	True	30.0
Isoform34437_943	scaffold_9	122799	124320	3543	0	False	25.0
Isoform34438_208	scaffold_9	122799	124404	3543	0	False	10.0
Isoform34444_3	scaffold_9	1915	3411	3515	0	True	15.0
Isoform34449_27	scaffold_9	1915	3410	3515	0	True	15.0
Isoform34450_32	scaffold_9	1915	3412	3515	0	True	15.0
Isoform34451_27	scaffold_9	1915	3413	3515	0	True	15.0
Isoform34452_1023	scaffold_9	1915	3415	3515	0	False	10.0
Isoform34455_5	scaffold_9	1915	3413	3515	0	True	15.0
Isoform34456_13	scaffold_9	1915	3413	3515	0	True	15.0
Isoform34466_3	scaffold_9	1074747	1077839	3703	0	False	30.0
Isoform34467_6	scaffold_9	1074747	1077838	3703	0	True	35.0
Isoform34469_977	scaffold_9	1074747	1077839	3703	0	False	30.0
Isoform34472_38	scaffold_9	182721	184535	MicpuC2.EuGene.0000090106	0	True	35.0
Isoform34473_788	scaffold_9	182721	184537	MicpuC2.EuGene.0000090106	0	False	30.0
Isoform34474_6	scaffold_9	42889	44276	3524	0	True	20.0
Isoform34477_5	scaffold_9	42889	44278	3524	0	True	15.0
Isoform34478_643	scaffold_9	42889	44276	3524	0	False	20.0
Isoform34486_5	scaffold_9	460273	461474	3604	0	False	10.0
Isoform34487_495	scaffold_9	460351	461473	3604	0	False	10.0
Isoform34488_110	scaffold_9	460351	461510	3604	0	False	45.0
Isoform34490_345	scaffold_9	24249	25733	3519	0	False	25.0
Isoform34504_3	scaffold_9	345869	347466	3588	0	True	20.0
Isoform34512_4	scaffold_9	345911	347575	3588	0	False	15.0
Isoform34515_33	scaffold_9	189230	189930	estExt_Genewise1.C_9_t10181	0	False	20.0
Isoform34518_426	scaffold_9	547889	548694	3619	0	False	25.0
Isoform34522_353	scaffold_9	1050221	1051586	estExt_fgenesh1_kg.C_90100	0	False	20.0
Isoform34533_216	scaffold_9	155728	157940	3548	0	False	20.0
Isoform34538_85	scaffold_9	215923	218204	MicpuC2.estExt_Genewise1.C_90133	0	False	10.0
Isoform34539_7	scaffold_9	215923	218256	MicpuC2.estExt_Genewise1.C_90133	0	False	15.0
Isoform34546_18	scaffold_9	175040	176447	3551	0	False	15.0
Isoform34547_54	scaffold_9	175132	176451	3551	0	False	20.0
Isoform34560_230	scaffold_9	889971	892614	MicpuC2.MAE_estExt_fgenesh1_pm.C_90066	0	False	0.0
Isoform34570_268	scaffold_9	259787	261113	3566	0	False	0.0
Isoform34575_204	scaffold_9	65810	66439	3529	0	False	20.0
Isoform34578_236	scaffold_9	933730	934384	3680	0	False	15.0
Isoform34580_11	scaffold_9	224060	226152	MicpuC2.estExt_Genewise1.C_90137	0	False	15.0
Isoform34583_44	scaffold_9	72004	73586	3531	0	False	20.0
Isoform34593_157	scaffold_9	89395	90656	3534	0	False	20.0
Isoform34595_5	scaffold_9	89395	90748	3534	0	False	20.0
Isoform34600_185	scaffold_9	1001329	1003059	3694	0	False	45.0
Isoform34606_3	scaffold_9	273699	275152	3571	0	False	25.0
Isoform34607_163	scaffold_9	273908	275152	3571	0	False	25.0
Isoform34609_66	scaffold_9	858094	859095	3667	0	False	15.0
Isoform34610_34	scaffold_9	858094	859144	3667	0	False	10.0
Isoform34619_69	scaffold_9	956910	957910	3685	0	False	10.0
Isoform34624_897	scaffold_9	245845	247709	MicpuC2.estExt_Genewise1.C_90150	0	False	20.0
Isoform34626_50	scaffold_9	226997	228966	MicpuC2.EuGene.0000090131	0	False	25.0
Isoform34632_114	scaffold_9	675539	676520	3637	0	False	10.0
Isoform34634_105	scaffold_9	922025	922997	3679	0	False	75.0
Isoform34638_28	scaffold_9	27373	28512	estExt_fgenesh3_kg.C_90003	0	True	15.0
Isoform34639_8620	scaffold_9	27373	28512	estExt_fgenesh3_kg.C_90003	0	False	15.0
Isoform34643_11	scaffold_9	27373	28626	estExt_fgenesh3_kg.C_90003	0	False	20.0
Isoform34644_297	scaffold_9	297136	299920	MicpuC2.estExt_Genewise1Plus.C_90192	0	False	35.0
Isoform34648_126	scaffold_9	480017	480819	3609	0	False	5.0
Isoform34649_128	scaffold_9	340171	340905	3586	0	False	20.0
Isoform34659_21	scaffold_9	887325	888509	MicpuC2.estExt_Genewise1.C_90538	0	False	10.0
Isoform34667_22	scaffold_9	134634	136232	MicpuC2.estExt_Genewise1.C_90091	0	False	5.0
Isoform34671_25	scaffold_9	135273	136232	MicpuC2.estExt_Genewise1.C_90091	0	False	5.0
Isoform34672_106	scaffold_9	376635	379057	3593	0	True	20.0
Isoform34674_81	scaffold_9	36295	36714	3521	0	False	20.0
Isoform34676_12	scaffold_9	130655	133462	MicpuC2.estExt_Genewise1Plus.C_90088	0	False	20.0
Isoform34677_72	scaffold_9	130655	133463	MicpuC2.estExt_Genewise1Plus.C_90088	0	False	20.0
Isoform34679_81	scaffold_9	318488	320725	MicpuC2.estExt_fgenesh1_pg.C_90108	0	False	25.0
Isoform34682_41	scaffold_9	58146	59159	3527	0	False	15.0
Isoform34683_75	scaffold_9	343082	343552	3587	0	False	35.0
Isoform34684_77	scaffold_9	880071	880734	3671	0	False	10.0
Isoform34690_5	scaffold_9	695568	697240	3641	0	False	15.0
Isoform34691_35	scaffold_9	695568	697514	3641	0	False	40.0
Isoform34693_32	scaffold_9	312288	315103	MicpuC2.estExt_fgenesh1_pg.C_90105	0	False	20.0
Isoform34701_142	scaffold_9	347676	349666	MicpuC2.est_orfs.9_2296_4275000:1	0	True	30.0
Isoform34704_174	scaffold_9	347676	349666	MicpuC2.est_orfs.9_2296_4275000:1	0	True	30.0
Isoform34709_4	scaffold_9	914374	915423	3676	0	False	20.0
Isoform34710_5	scaffold_9	526700	527348	3614	0	False	5.0
Isoform34711_43	scaffold_9	526700	528233	3614	0	False	30.0
Isoform34712_32	scaffold_9	1027403	1028582	3698	0	False	30.0
Isoform34713_8	scaffold_9	1027403	1028693	3698	0	False	25.0
Isoform34720_32	scaffold_9	826693	828719	3662	0	False	10.0
Isoform34726_3	scaffold_9	173953	176447	3551	0	False	15.0
Isoform34727_5	scaffold_9	174280	176449	3551	0	False	25.0
Isoform34728_9	scaffold_9	174365	176454	3551	0	False	20.0
Isoform34729_9	scaffold_9	174446	176447	3551	0	False	15.0
Isoform34732_4	scaffold_9	151216	152787	3547	0	False	10.0
Isoform34734_11	scaffold_9	151502	152790	3547	0	False	10.0
Isoform34736_17	scaffold_9	120179	121650	3542	0	False	10.0
Isoform34737_34	scaffold_9	306618	308790	3578	0	False	30.0
Isoform34738_3	scaffold_9	68220	70857	3530	0	False	20.0
Isoform34739_3	scaffold_9	68285	70896	3530	0	False	10.0
Isoform34740_4	scaffold_9	68893	70868	3530	0	False	20.0
Isoform34741_3	scaffold_9	69328	70890	3530	0	False	15.0
Isoform34742_16	scaffold_9	211924	214149	3558	0	True	15.0
Isoform34743_32	scaffold_9	262490	263812	3567	0	False	15.0
Isoform34744_11	scaffold_9	1057601	1059160	estExt_fgenesh1_kg.C_90100	0	False	15.0
Isoform34746_12	scaffold_9	98528	100742	3537	0	False	25.0
Isoform34747_22	scaffold_9	1006692	1007341	3696	0	False	10.0
Isoform34748_6	scaffold_9	380766	382755	estExt_Genewise1Plus.C_9_t10381	0	True	10.0
Isoform34749_2169	scaffold_9	380766	382750	estExt_Genewise1Plus.C_9_t10381	0	True	10.0
Isoform34754_15	scaffold_9	468912	470445	3607	0	False	20.0
Isoform34756_5	scaffold_9	112030	113287	3538	0	True	65.0
Isoform34758_7	scaffold_9	201990	203281	3556	0	False	25.0
Isoform34759_13	scaffold_9	201991	203229	3556	0	False	5.0
Isoform34761_6	scaffold_9	380766	382749	estExt_Genewise1Plus.C_9_t10381	0	True	15.0
Isoform34763_13	scaffold_9	276372	276904	3572	0	False	25.0
Isoform34764_19	scaffold_9	405139	406661	3598	0	False	25.0
Isoform34765_4	scaffold_9	440852	442946	3602	0	False	35.0
Isoform34767_13	scaffold_9	27373	28512	estExt_fgenesh3_kg.C_90003	0	True	15.0
Isoform34771_6	scaffold_9	912757	915389	3676	0	False	45.0
Isoform34772_3	scaffold_9	1082077	1082823	3704	0	False	15.0
Isoform34773_3	scaffold_9	1082244	1082815	3704	0	False	20.0
Isoform34774_31	scaffold_9	393652	395922	estExt_Genewise1.C_9_t10407	0	False	5.0
Isoform34776_5	scaffold_9	10419	12085	MicpuC2.estExt_fgenesh1_pg.C_90004	0	False	30.0
Isoform34777_7	scaffold_9	196004	197574	3555	0	False	30.0
Isoform34778_3	scaffold_9	196517	197609	3555	0	False	30.0
Isoform34779_270	scaffold_9	399548	401323	estExt_Genemark1.C_9_t10197	0	False	5.0
Isoform34780_4	scaffold_9	149901	152789	3547	0	False	15.0
Isoform34781_3	scaffold_9	184559	186755	MicpuC2.EuGene.0000090107	0	False	40.0
Isoform34782_28	scaffold_9	408578	409658	MicpuC2.estExt_fgenesh1_pg.C_90143	0	False	0.0
Isoform34784_3	scaffold_9	981353	984409	3691	0	False	25.0
Isoform34785_3	scaffold_9	982712	984400	3691	0	False	30.0
Isoform34786_15	scaffold_9	465828	468828	MicpuC2.EuGene.0000090251	0	False	25.0
Isoform34788_10	scaffold_9	475408	478219	MicpuC2.EuGene.0000090255	0	False	25.0
Isoform34796_7	scaffold_9	38893	40448	MicpuC2.EuGene.0000090026	0	False	55.00000000000001
Isoform34798_626	scaffold_9	519533	520880	estExt_fgenesh3_kg.C_90036	0	False	20.0
Isoform34800_6	scaffold_9	530965	532175	MicpuC2.estExt_fgenesh1_pg.C_90182	0	False	40.0
Isoform34802_760	scaffold_9	552673	554631	estExt_fgenesh1_pm.C_90168	0	False	40.0
Isoform34803_32	scaffold_9	612946	614398	MicpuC2.EuGene.0000090319	0	False	20.0
Isoform34804_19	scaffold_9	612946	614431	MicpuC2.EuGene.0000090319	0	False	20.0
